 ,Label,lumMean,lumSD,area,maxPower,maxFreq,propPower,sumPower,meanPower,powerSD,lwMean,lwSD,mwMean,mwSD,swMean,swSD,uvMean,uvSD,dblMean,dblSD
58,608326_ventral_b3,0.322187572,0.060527378,32942,0.010231861,45.254833888,0.122748468,0.083356323,0.004903313,0.003167537,0.325278633,0.063372541,0.328016593,0.062540009,0.284601695,0.049266437,0.332070022,0.050705793,0.322187572,0.060527378
59,608326_ventral_t1,0.060340506,0.016839414,108535,0.004191743,127.999999595,0.103883518,0.040350418,0.002373554,0.000778344,0.054774933,0.017780745,0.062523959,0.018108745,0.073537262,0.015509669,0.074538417,0.015348584,0.060340506,0.016839414
60,608328_crown_c1,0.082586845,0.030563600,63779,0.003597848,2.000000000,0.093354225,0.038539746,0.002267044,0.001007419,0.068364028,0.030045269,0.086633711,0.033255754,0.101618655,0.030815606,0.159437060,0.045872789,0.082586845,0.030563600
61,608329_crown_c1,0.077833337,0.028516418,100584,0.002918528,2.000000000,0.082146188,0.035528460,0.002089909,0.000730893,0.064864793,0.022607334,0.081577006,0.032360464,0.095571763,0.033463618,0.149420882,0.036891722,0.077833337,0.028516418
62,608330_crown_c1,0.053842064,0.014599760,87000,0.002432057,127.999999595,0.078686194,0.030908310,0.001818136,0.000549722,0.046940328,0.014594354,0.057970529,0.015221019,0.061772366,0.016926089,0.088444734,0.033714167,0.053842064,0.014599760
63,608330_dorsal_d1,0.075011822,0.014911111,32761,0.002478033,2.000000000,0.170846449,0.014504444,0.000853203,0.000678492,0.068114988,0.017200069,0.077618203,0.015983050,0.088218405,0.012729629,0.104613214,0.019772552,0.075011822,0.014911111
64,608330_dorsal_d2,0.079660157,0.014655629,32220,0.002177166,2.000000000,0.157967127,0.013782396,0.000810729,0.000634421,0.072141183,0.016904583,0.082500647,0.016108324,0.092981389,0.012717840,0.114192800,0.017153213,0.079660157,0.014655629
65,608330_dorsal_d3,0.072785171,0.013530930,33306,0.002199135,2.000000000,0.153217534,0.014353025,0.000844296,0.000558797,0.065327201,0.015622095,0.075429763,0.014532830,0.087055480,0.011926012,0.101838135,0.017949031,0.072785171,0.013530930
66,608330_side_w1,0.315377609,0.086426479,34058,0.016150837,5.656854245,0.100755114,0.160297938,0.009429290,0.005105383,0.317640488,0.085754076,0.320796323,0.088895844,0.281668695,0.078793342,0.329694560,0.078591480,0.315377609,0.086426479
67,608330_side_o1,0.081063357,0.019178896,6968,0.009195752,22.627416956,0.118360344,0.077692843,0.004570167,0.002332199,0.081050880,0.021610436,0.082873571,0.020390404,0.085183384,0.016273844,0.094119336,0.016302622,0.081063357,0.019178896
68,608330_ventral_b1,0.462468574,0.033346082,33306,0.004656000,15.999999975,0.100771222,0.046203667,0.002717863,0.001387467,0.485925648,0.035007326,0.472758729,0.037179013,0.364092845,0.033516280,0.408856660,0.044231486,0.462468574,0.033346082
69,608330_ventral_b2,0.416843752,0.037382281,33124,0.005292309,22.627416956,0.108551391,0.048753947,0.002867879,0.001577559,0.429664108,0.040385090,0.423960110,0.041455765,0.348448772,0.032775069,0.417352758,0.035049879,0.416843752,0.037382281
70,608330_ventral_b3,0.350586838,0.040548243,33306,0.005515937,15.999999975,0.101112428,0.054552510,0.003208971,0.001509042,0.359238303,0.043475128,0.357212890,0.044671601,0.298806702,0.033083321,0.342412350,0.028815675,0.350586838,0.040548243
71,608330_ventral_t1,0.058513238,0.012289764,102269,0.006838879,90.509667729,0.138469146,0.049389187,0.002905246,0.001969735,0.053541585,0.014940349,0.060249809,0.013057575,0.071931576,0.011473997,0.067993201,0.013199554,0.058513238,0.012289764
72,608331_crown_c1,0.089122358,0.021322443,89114,0.004155039,63.999999831,0.089928740,0.046203688,0.002717864,0.000891157,0.074619631,0.019021252,0.093751855,0.022497969,0.106433824,0.028006661,0.177049738,0.036492270,0.089122358,0.021322443
