"ID","pl_code","lumMean","lumSD","lwMean","lwSD","mwMean","mwSD","swMean","swSD","uvMean","uvSD","dblMean","dblSD","area_mm2","Species","Day","Month","Year","Locality","County","State.Province","Sex","pop","Region","lat","lon","GRG.no.","Collector","prepartor","tissue.no.","Age","testes.L.R","weight.g","skeleton","wing.R.mm","tail.mm","bill.depth.mm","bill.width.mm","bill.culmen.mm","bill.nares.mm","tarsus1.mm","tarsus2.mm","alula","wing.spot.L.mm","wing.spot.R.mm","dorsal.photoID","side.photoID","crown.photoID","ventral.photoID","file.loc","comments_specimen","comments_analysis","Weight","Tarsometatarsus"
"613606","t",0.048484323,0.00859136,0.044006879,0.009643997,0.050005182,0.009811535,0.062860616,0.010896243,0.058885806,0.008529359,0.048484323,0.00859136,139.325201726403,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, 0.5mi W Upper Mile Lake on FS road 2178; 515m","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2912,"GRG","JPD","T-748-a,b","SY",NA,9.3,"partial",61,51.7,3,3.6,10.9,7.3,NA,NA,"green",14.5,14.9,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; no molt; stomach: insect mush; skull ossified; testes destroyed by shot","",NA,NA
"613606","w",0.348749016,0.091928617,0.359849109,0.097722572,0.355396324,0.09594817,0.293127927,0.066652411,0.330651414,0.064685106,0.348749016,0.091928617,27.9331957215237,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, 0.5mi W Upper Mile Lake on FS road 2178; 515m","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2912,"GRG","JPD","T-748-a,b","SY",NA,9.3,"partial",61,51.7,3,3.6,10.9,7.3,NA,NA,"green",14.5,14.9,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; no molt; stomach: insect mush; skull ossified; testes destroyed by shot","",NA,NA
"613607","b",0.435158584333333,0.034107113,0.451354291,0.0365998073333333,0.439019230666667,0.0375305353333333,0.364792740333333,0.032674038,0.413621295666667,0.0335912463333333,0.435158584333333,0.034107113,25.5512603990742,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178; 510m","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2948,"GRG","JPD","T-784-a,b","ASY","7x6.5, 6.5x5",9.8,"partial",63.9,52.7,3.2,4,11.8,7.9,NA,NA,"blue",18.9,17.6,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; no molt; stomach: insect mush; skull ossified; testes destroyed by shot","",NA,NA
"613607","c",0.072876969,0.030212959,0.059260349,0.02581264,0.077042186,0.032311449,0.090325828,0.03412027,0.161461688,0.060014518,0.072876969,0.030212959,100.674798273597,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178; 510m","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2948,"GRG","JPD","T-784-a,b","ASY","7x6.5, 6.5x5",9.8,"partial",63.9,52.7,3.2,4,11.8,7.9,NA,NA,"blue",18.9,17.6,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; no molt; stomach: insect mush; skull ossified; testes destroyed by shot","",NA,NA
"613607","d",0.0780485616666667,0.0212765706666667,0.0696125313333333,0.020614568,0.0801106033333333,0.023688142,0.0957616633333333,0.020455217,0.113589134666667,0.018042892,0.0780485616666667,0.0212765706666667,25.9685994870833,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178; 510m","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2948,"GRG","JPD","T-784-a,b","ASY","7x6.5, 6.5x5",9.8,"partial",63.9,52.7,3.2,4,11.8,7.9,NA,NA,"blue",18.9,17.6,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; no molt; stomach: insect mush; skull ossified; testes destroyed by shot","",NA,NA
"613607","o",0.067539159,0.010843988,0.06482856,0.011156379,0.068609529,0.011778027,0.079881651,0.012319037,0.090346507,0.012914892,0.067539159,0.010843988,29.9613435916682,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178; 510m","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2948,"GRG","JPD","T-784-a,b","ASY","7x6.5, 6.5x5",9.8,"partial",63.9,52.7,3.2,4,11.8,7.9,NA,NA,"blue",18.9,17.6,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; no molt; stomach: insect mush; skull ossified; testes destroyed by shot","",NA,NA
"613607","t",0.046677833,0.006248451,0.04176494,0.007256439,0.048096675,0.007475445,0.062244765,0.009222341,0.058309511,0.007999193,0.046677833,0.006248451,123.401763933196,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178; 510m","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2948,"GRG","JPD","T-784-a,b","ASY","7x6.5, 6.5x5",9.8,"partial",63.9,52.7,3.2,4,11.8,7.9,NA,NA,"blue",18.9,17.6,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; no molt; stomach: insect mush; skull ossified; testes destroyed by shot","",NA,NA
"613607","w",0.313538392,0.09103256,0.317627749,0.089942245,0.314598166,0.091941805,0.286660788,0.081632648,0.352170204,0.10862359,0.313538392,0.09103256,54.9551510602364,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178; 510m","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2948,"GRG","JPD","T-784-a,b","ASY","7x6.5, 6.5x5",9.8,"partial",63.9,52.7,3.2,4,11.8,7.9,NA,NA,"blue",18.9,17.6,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; no molt; stomach: insect mush; skull ossified; testes destroyed by shot","",NA,NA
"613608","b",0.422816083333333,0.044984265,0.436056759333333,0.0483819863333333,0.427008598333333,0.0475836116666667,0.35612632,0.036697502,0.415261296,0.042567345,0.422816083333333,0.044984265,24.7275911678239,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2949,"GRG","JPD","T-785-a,b","SY","7x5, 6x4.5",NA,"partial",63.8,51.1,3.1,4,10.4,7.6,NA,NA,"green",8.2,9.8,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; skull ossified","",NA,NA
"613608","c",0.071398513,0.025052162,0.056631545,0.019906937,0.075475346,0.026864684,0.091434085,0.031469865,0.160531088,0.047960806,0.071398513,0.025052162,98.3193844999062,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2949,"GRG","JPD","T-785-a,b","SY","7x5, 6x4.5",NA,"partial",63.8,51.1,3.1,4,10.4,7.6,NA,NA,"green",8.2,9.8,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; skull ossified","",NA,NA
"613608","d",0.074556297,0.014707287,0.068454359,0.0117455186666667,0.076897921,0.016850982,0.0877957483333333,0.0196721366666667,0.105091489666667,0.0118016933333333,0.074556297,0.014707287,25.2294989679114,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2949,"GRG","JPD","T-785-a,b","SY","7x5, 6x4.5",NA,"partial",63.8,51.1,3.1,4,10.4,7.6,NA,NA,"green",8.2,9.8,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; skull ossified","",NA,NA
"613608","o",0.07009533,0.017215317,0.069938476,0.019787545,0.071741877,0.018686161,0.076023126,0.015010171,0.081838933,0.013935207,0.07009533,0.017215317,4.67705010320886,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2949,"GRG","JPD","T-785-a,b","SY","7x5, 6x4.5",NA,"partial",63.8,51.1,3.1,4,10.4,7.6,NA,NA,"green",8.2,9.8,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; skull ossified","",NA,NA
"613608","t",0.045928881,0.006572531,0.041652295,0.007930089,0.047432086,0.007392632,0.060182299,0.007702045,0.054110331,0.006418244,0.045928881,0.006572531,132.877462938638,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2949,"GRG","JPD","T-785-a,b","SY","7x5, 6x4.5",NA,"partial",63.8,51.1,3.1,4,10.4,7.6,NA,NA,"green",8.2,9.8,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; skull ossified","",NA,NA
"613608","w",0.295523301,0.095696867,0.294335275,0.095875249,0.298337051,0.098876381,0.273034492,0.083177431,0.356848878,0.081553467,0.295523301,0.095696867,15.6832426346406,"Setophaga caerulescens",15,"Jun",90,"Nicolet Nat'l Forest, Seven Mile Lake at FS Rd. 2178","Oneida","WI","M","WI.All","North West",45.90355,-89.06899,2949,"GRG","JPD","T-785-a,b","SY","7x5, 6x4.5",NA,"partial",63.8,51.1,3.1,4,10.4,7.6,NA,NA,"green",8.2,9.8,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; skull ossified","",NA,NA
"613609","b",0.431486846,0.0416142576666667,0.44695409,0.04462955,0.434089693666667,0.044008944,0.365567065,0.0383236316666667,0.426815596333333,0.050062599,0.431486846,0.0416142576666667,24.6813035591418,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Forest","WI","M","WI.All","North West",45.929,-88.861,2937,"GRG","JPD","T-773-a,b","SY","7x4.5, 5.5x5",9.7,"partial",62.1,51.3,2.9,4.3,10.4,7.1,NA,NA,"green",9.2,9.7,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; stomach: insect mush; skull ossified","",NA,NA
"613609","c",0.061349815,0.017717849,0.049845069,0.01698287,0.065039821,0.018631279,0.077335367,0.020962405,0.115680244,0.043878684,0.061349815,0.017717849,76.9975605179208,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Forest","WI","M","WI.All","North West",45.929,-88.861,2937,"GRG","JPD","T-773-a,b","SY","7x4.5, 5.5x5",9.7,"partial",62.1,51.3,2.9,4.3,10.4,7.1,NA,NA,"green",9.2,9.7,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; stomach: insect mush; skull ossified","",NA,NA
"613609","d",0.0752871106666667,0.006992682,0.068938895,0.007150352,0.076790053,0.00784794,0.0912509783333333,0.009604667,0.104620010333333,0.0103479173333333,0.0752871106666667,0.006992682,24.8204165884781,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Forest","WI","M","WI.All","North West",45.929,-88.861,2937,"GRG","JPD","T-773-a,b","SY","7x4.5, 5.5x5",9.7,"partial",62.1,51.3,2.9,4.3,10.4,7.1,NA,NA,"green",9.2,9.7,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; stomach: insect mush; skull ossified","",NA,NA
"613609","o",0.092740638,0.010825493,0.095539871,0.013099416,0.093756553,0.011365511,0.094665903,0.009934423,0.107022315,0.010955856,0.092740638,0.010825493,21.8780258960405,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Forest","WI","M","WI.All","North West",45.929,-88.861,2937,"GRG","JPD","T-773-a,b","SY","7x4.5, 5.5x5",9.7,"partial",62.1,51.3,2.9,4.3,10.4,7.1,NA,NA,"green",9.2,9.7,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; stomach: insect mush; skull ossified","",NA,NA
"613609","t",0.050268851,0.006367675,0.045243647,0.007264823,0.051418429,0.007877696,0.06670928,0.010201701,0.060350407,0.007108703,0.050268851,0.006367675,155.256896228185,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Forest","WI","M","WI.All","North West",45.929,-88.861,2937,"GRG","JPD","T-773-a,b","SY","7x4.5, 5.5x5",9.7,"partial",62.1,51.3,2.9,4.3,10.4,7.1,NA,NA,"green",9.2,9.7,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; stomach: insect mush; skull ossified","",NA,NA
"613609","w",0.256601407,0.0507212,0.264862258,0.052872488,0.259141088,0.051687008,0.229550365,0.043056105,0.257504428,0.055220073,0.256601407,0.0507212,21.5792831675737,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Forest","WI","M","WI.All","North West",45.929,-88.861,2937,"GRG","JPD","T-773-a,b","SY","7x4.5, 5.5x5",9.7,"partial",62.1,51.3,2.9,4.3,10.4,7.1,NA,NA,"green",9.2,9.7,2,2,2,2,NA,"bill black; feet/legs olive brown; no fat; no molt; stomach: insect mush; skull ossified","",NA,NA
"613610","b",0.379175783333333,0.0421860023333333,0.385321064666667,0.0436706973333333,0.380939142,0.043755913,0.334649026666667,0.040052887,0.439604963,0.0493507206666667,0.379175783333333,0.0421860023333333,25.2297491712016,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2946,"GRG","JPD","T-782-a,b","SY","6x5, 5x5",10.6,"partial",69.6,54,3.2,4.2,10.8,7.3,NA,NA,"green",10.8,12.2,2,2,2,2,NA,"bill black; feet/legs olive; no fat; stomach: insect mush, small caterpillar; skull ossified","",NA,NA
"613610","b",0.379175783333333,0.0421860023333333,0.385321064666667,0.0436706973333333,0.380939142,0.043755913,0.334649026666667,0.040052887,0.439604963,0.0493507206666667,0.379175783333333,0.0421860023333333,25.2297491712016,"Setophaga caerulescens",NA,NA,NA,"Nicolet National Forest, North Branch Pine River On F.S. Road 2174","Forest","WI","M","WI.All","North West",45.92878,-88.86034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA
"613610","c",0.07761685,0.025965327,0.062671747,0.019367789,0.081387667,0.027197509,0.098539536,0.037035916,0.174842822,0.051199717,0.07761685,0.025965327,65.478701444924,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2946,"GRG","JPD","T-782-a,b","SY","6x5, 5x5",10.6,"partial",69.6,54,3.2,4.2,10.8,7.3,NA,NA,"green",10.8,12.2,2,2,2,2,NA,"bill black; feet/legs olive; no fat; stomach: insect mush, small caterpillar; skull ossified","",NA,NA
"613610","c",0.07761685,0.025965327,0.062671747,0.019367789,0.081387667,0.027197509,0.098539536,0.037035916,0.174842822,0.051199717,0.07761685,0.025965327,65.478701444924,"Setophaga caerulescens",NA,NA,NA,"Nicolet National Forest, North Branch Pine River On F.S. Road 2174","Forest","WI","M","WI.All","North West",45.92878,-88.86034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA
"613610","d",0.0724669636666667,0.0159864316666667,0.0665920516666667,0.0131710613333333,0.0745759076666667,0.0179821703333333,0.086272571,0.0192207996666667,0.103130423333333,0.0135873123333333,0.0724669636666667,0.0159864316666667,25.275035966723,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2946,"GRG","JPD","T-782-a,b","SY","6x5, 5x5",10.6,"partial",69.6,54,3.2,4.2,10.8,7.3,NA,NA,"green",10.8,12.2,2,2,2,2,NA,"bill black; feet/legs olive; no fat; stomach: insect mush, small caterpillar; skull ossified","",NA,NA
"613610","d",0.0724669636666667,0.0159864316666667,0.0665920516666667,0.0131710613333333,0.0745759076666667,0.0179821703333333,0.086272571,0.0192207996666667,0.103130423333333,0.0135873123333333,0.0724669636666667,0.0159864316666667,25.275035966723,"Setophaga caerulescens",NA,NA,NA,"Nicolet National Forest, North Branch Pine River On F.S. Road 2174","Forest","WI","M","WI.All","North West",45.92878,-88.86034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA
"613610","o",0.105684966,0.028838717,0.110600398,0.032291748,0.107286601,0.030388019,0.101187193,0.021088491,0.121968622,0.018890961,0.105684966,0.028838717,9.74141489960593,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2946,"GRG","JPD","T-782-a,b","SY","6x5, 5x5",10.6,"partial",69.6,54,3.2,4.2,10.8,7.3,NA,NA,"green",10.8,12.2,2,2,2,2,NA,"bill black; feet/legs olive; no fat; stomach: insect mush, small caterpillar; skull ossified","",NA,NA
"613610","o",0.105684966,0.028838717,0.110600398,0.032291748,0.107286601,0.030388019,0.101187193,0.021088491,0.121968622,0.018890961,0.105684966,0.028838717,9.74141489960593,"Setophaga caerulescens",NA,NA,NA,"Nicolet National Forest, North Branch Pine River On F.S. Road 2174","Forest","WI","M","WI.All","North West",45.92878,-88.86034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA
"613610","t",0.04846012,0.007804963,0.043854258,0.008730766,0.050132339,0.008921993,0.062403304,0.010092124,0.058387584,0.008275593,0.04846012,0.007804963,131.960217676862,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2946,"GRG","JPD","T-782-a,b","SY","6x5, 5x5",10.6,"partial",69.6,54,3.2,4.2,10.8,7.3,NA,NA,"green",10.8,12.2,2,2,2,2,NA,"bill black; feet/legs olive; no fat; stomach: insect mush, small caterpillar; skull ossified","",NA,NA
"613610","t",0.04846012,0.007804963,0.043854258,0.008730766,0.050132339,0.008921993,0.062403304,0.010092124,0.058387584,0.008275593,0.04846012,0.007804963,131.960217676862,"Setophaga caerulescens",NA,NA,NA,"Nicolet National Forest, North Branch Pine River On F.S. Road 2174","Forest","WI","M","WI.All","North West",45.92878,-88.86034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA
"613610","w",0.309079111,0.084402332,0.314730808,0.086261021,0.311824809,0.08699784,0.277412986,0.071218095,0.336533567,0.078152213,0.309079111,0.084402332,28.1433664852693,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2946,"GRG","JPD","T-782-a,b","SY","6x5, 5x5",10.6,"partial",69.6,54,3.2,4.2,10.8,7.3,NA,NA,"green",10.8,12.2,2,2,2,2,NA,"bill black; feet/legs olive; no fat; stomach: insect mush, small caterpillar; skull ossified","",NA,NA
"613610","w",0.309079111,0.084402332,0.314730808,0.086261021,0.311824809,0.08699784,0.277412986,0.071218095,0.336533567,0.078152213,0.309079111,0.084402332,28.1433664852693,"Setophaga caerulescens",NA,NA,NA,"Nicolet National Forest, North Branch Pine River On F.S. Road 2174","Forest","WI","M","WI.All","North West",45.92878,-88.86034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA
"613611","b",0.408777174333333,0.0507119216666667,0.415973800666667,0.054067896,0.411842423,0.053103199,0.356882624666667,0.0426378373333333,0.442274789,0.043878463,0.408777174333333,0.0507119216666667,25.9228122849815,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2947,"GRG","JPD","T-783-a,b","ASY","7x5.5, 6x4.5",9.4,"partial",63.9,49.7,3,4.6,10.9,6.7,NA,NA,"blue",13.1,13.9,2,2,2,2,NA,"bill black; feet/legs light olive; no fat; no molt; stomach: caterpillar remains; skull ossified","",NA,NA
"613611","c",0.074229064,0.029078634,0.059539192,0.022443521,0.078585185,0.03196099,0.092795359,0.03482489,0.167333445,0.055214097,0.074229064,0.029078634,77.192719084256,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2947,"GRG","JPD","T-783-a,b","ASY","7x5.5, 6x4.5",9.4,"partial",63.9,49.7,3,4.6,10.9,6.7,NA,NA,"blue",13.1,13.9,2,2,2,2,NA,"bill black; feet/legs light olive; no fat; no molt; stomach: caterpillar remains; skull ossified","",NA,NA
"613611","d",0.0720919346666667,0.0167797893333333,0.06654157,0.0143134166666667,0.0740941213333333,0.018911341,0.0854584413333333,0.0193114106666667,0.103278194,0.0144424633333333,0.0720919346666667,0.0167797893333333,25.8765246762995,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2947,"GRG","JPD","T-783-a,b","ASY","7x5.5, 6x4.5",9.4,"partial",63.9,49.7,3,4.6,10.9,6.7,NA,NA,"blue",13.1,13.9,2,2,2,2,NA,"bill black; feet/legs light olive; no fat; no molt; stomach: caterpillar remains; skull ossified","",NA,NA
"613611","o",0.086660657,0.036979424,0.08739091,0.042994996,0.088119854,0.037679838,0.090576332,0.025047542,0.097895845,0.021244451,0.086660657,0.036979424,9.31732032276224,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2947,"GRG","JPD","T-783-a,b","ASY","7x5.5, 6x4.5",9.4,"partial",63.9,49.7,3,4.6,10.9,6.7,NA,NA,"blue",13.1,13.9,2,2,2,2,NA,"bill black; feet/legs light olive; no fat; no molt; stomach: caterpillar remains; skull ossified","",NA,NA
"613611","t",0.048108193,0.007441834,0.043368,0.008379883,0.049707854,0.008612619,0.062644306,0.009769137,0.060077798,0.008982561,0.048108193,0.007441834,140.893225745919,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2947,"GRG","JPD","T-783-a,b","ASY","7x5.5, 6x4.5",9.4,"partial",63.9,49.7,3,4.6,10.9,6.7,NA,NA,"blue",13.1,13.9,2,2,2,2,NA,"bill black; feet/legs light olive; no fat; no molt; stomach: caterpillar remains; skull ossified","",NA,NA
"613611","w",0.513371953,0.10378804,0.527669329,0.112212732,0.520058667,0.10733358,0.425620069,0.076175054,0.498974402,0.08189593,0.513371953,0.10378804,34.9694126477763,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2947,"GRG","JPD","T-783-a,b","ASY","7x5.5, 6x4.5",9.4,"partial",63.9,49.7,3,4.6,10.9,6.7,NA,NA,"blue",13.1,13.9,2,2,2,2,NA,"bill black; feet/legs light olive; no fat; no molt; stomach: caterpillar remains; skull ossified","",NA,NA
"613612","b",0.386840214666667,0.0450085976666667,0.398417951333333,0.0480936626666667,0.390103576666667,0.047014927,0.332425035666667,0.0371541136666667,0.385430314666667,0.043354749,0.386840214666667,0.0450085976666667,24.4571214111466,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2913,"GRG","JPD","T-749-a,b","ASY","5x4.5, NA",9.6,"partial",61.3,57,3,4.1,10.8,7.1,NA,NA,"blue",18.8,21.3,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; stomach: insect parts, caterpillar; skull ossified; R testis deflated","",NA,NA
"613612","c",0.076036491,0.023654097,0.063590887,0.018212783,0.080448359,0.025382498,0.091057304,0.030052715,0.149937048,0.04223785,0.076036491,0.023654097,29.7339088009007,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2913,"GRG","JPD","T-749-a,b","ASY","5x4.5, NA",9.6,"partial",61.3,57,3,4.1,10.8,7.1,NA,NA,"blue",18.8,21.3,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; stomach: insect parts, caterpillar; skull ossified; R testis deflated","",NA,NA
"613612","d",0.0737647663333333,0.00892960166666667,0.06743946,0.00878757133333333,0.0756248466666667,0.010476853,0.088785315,0.0139596056666667,0.107630806333333,0.0102083943333333,0.0737647663333333,0.00892960166666667,24.956026771752,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2913,"GRG","JPD","T-749-a,b","ASY","5x4.5, NA",9.6,"partial",61.3,57,3,4.1,10.8,7.1,NA,NA,"blue",18.8,21.3,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; stomach: insect parts, caterpillar; skull ossified; R testis deflated","",NA,NA
"613612","o",0.063187622,0.01058182,0.059299053,0.012653391,0.064514174,0.011072074,0.076640235,0.00969051,0.081239024,0.012686172,0.063187622,0.01058182,11.5563895665228,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2913,"GRG","JPD","T-749-a,b","ASY","5x4.5, NA",9.6,"partial",61.3,57,3,4.1,10.8,7.1,NA,NA,"blue",18.8,21.3,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; stomach: insect parts, caterpillar; skull ossified; R testis deflated","",NA,NA
"613612","t",0.05117674,0.005649944,0.04639657,0.006137864,0.052577181,0.00661379,0.066244318,0.008310588,0.063400984,0.007051253,0.05117674,0.005649944,125.21298555076,"Setophaga caerulescens",16,"Jun",90,"Nicolet Nat'l Forest, North Branch Pine River on FS Rd 2174; 505m","Oneida","WI","M","WI.All","North West",45.86375,-88.88867,2913,"GRG","JPD","T-749-a,b","ASY","5x4.5, NA",9.6,"partial",61.3,57,3,4.1,10.8,7.1,NA,NA,"blue",18.8,21.3,2,2,2,2,NA,"bill black; feet/legs dark olive brown; no fat; stomach: insect parts, caterpillar; skull ossified; R testis deflated","",NA,NA
