ID lon lat PPT_br Rad_br RH_br Tave_br Tmax_br Tmin_br ndvi_M srtm
613676 -77.53545 45.68915 81.6155466207691 196.324900748251 60.6332633506963 17.545763379933 25.579095789722 9.68911710864226 8558 203
613677 -77.53545 45.68915 81.6155466207691 196.324900748251 60.6332633506963 17.545763379933 25.579095789722 9.68911710864226 8558 203
613690 -86.9761973 48.8665693 84.4273475313948 NA 67.5130592247457 13.3845091293813 19.446888662796 5.95693134478289 8584 321
613691 -86.9761973 48.8665693 84.4273475313948 NA 67.5130592247457 13.3845091293813 19.446888662796 5.95693134478289 8584 321
614261 -66.854 45.794 89.8199523505132 191.839715212902 63 17.3504503202333 24.73680932143 9.17773196752026 8820 171
614262 -66.919051 45.82499 88.8728459254911 191.121513900061 62.3333333333333 17.5746004240906 24.97993260837 9.28675198388574 8529 138
614268 -66.919051 45.82499 88.8728459254911 191.121513900061 62.3333333333333 17.5746004240906 24.97993260837 9.28675198388574 8529 138
614269 -66.919051 45.82499 88.8728459254911 191.121513900061 62.3333333333333 17.5746004240906 24.97993260837 9.28675198388574 8529 138
614270 -66.919051 45.82499 88.8728459254911 191.121513900061 62.3333333333333 17.5746004240906 24.97993260837 9.28675198388574 8529 138
614273 -67.18008 45.75421 91.9519147745472 191.666943886959 61.3333333333333 17.4874738940756 25.1233092503516 9.1753115188884 8490 194
614276 -66.86854 45.71443 90.3888286298174 192.356241248624 63.0372939701537 17.2147752047249 24.5 9.07216349528948 9210 141
614277 -66.86854 45.71443 90.3888286298174 192.356241248624 63.0372939701537 17.2147752047249 24.5 9.07216349528948 9210 141
614278 -66.86854 45.71443 90.3888286298174 192.356241248624 63.0372939701537 17.2147752047249 24.5 9.07216349528948 9210 141
614279 -63.2413358 44.9230007 94.5716231213837 185.596168886768 66.6666666666667 17.0711730805718 23.713519511604 9.05670653422528 8268 31
614280 -63.2413358 44.9230007 94.5716231213837 185.596168886768 66.6666666666667 17.0711730805718 23.713519511604 9.05670653422528 8268 31
614281 -63.2413358 44.9230007 94.5716231213837 185.596168886768 66.6666666666667 17.0711730805718 23.713519511604 9.05670653422528 8268 31
614282 -63.2413358 44.9230007 94.5716231213837 185.596168886768 66.6666666666667 17.0711730805718 23.713519511604 9.05670653422528 8268 31
614283 -63.3232274 44.9144398 95.612961247923 187.66109339233 66.9737989983232 16.9140908668288 23.4780430022539 9.00190646383333 8638 66
614284 -63.3232274 44.9144398 95.612961247923 187.66109339233 66.9737989983232 16.9140908668288 23.4780430022539 9.00190646383333 8638 66
614285 -63.3232274 44.9144398 95.612961247923 187.66109339233 66.9737989983232 16.9140908668288 23.4780430022539 9.00190646383333 8638 66
614287 -69.4469979 45.6711541 103.780111783088 188.719238600571 62.0801202297166 16.3507857127677 23.696708477862 8.66540178877599 8670 376
614288 -69.4469979 45.6711541 103.780111783088 188.719238600571 62.0801202297166 16.3507857127677 23.696708477862 8.66540178877599 8670 376
614289 -69.332 45.617 106.875964510525 196.527575790674 61.3840385067141 16.0640433975473 23.4931741119291 8.30838582867236 8617 392
614293 -69.332 45.617 106.875964510525 196.527575790674 61.3840385067141 16.0640433975473 23.4931741119291 8.30838582867236 8617 392
614294 -69.5107309 45.5990454 100.871600634064 188.696711636964 61.2571284762074 16.6172104306563 24.0874822527486 8.7257540583177 8074 315
614297 -69.332 45.617 106.875964510525 196.527575790674 61.3840385067141 16.0640433975473 23.4931741119291 8.30838582867236 8617 392
614299 -69.4469979 45.6711541 103.780111783088 188.719238600571 62.0801202297166 16.3507857127677 23.696708477862 8.66540178877599 8670 376
614302 -69.54654 45.54339 99.5833986039975 186.126874264468 61 16.7384371726873 24.2979710919654 8.80202835517225 8619 348
614305 -69.57217 45.51109 100.131920377189 187.54072028543 61 16.5954136019498 24.1312716350494 8.66351858211029 8777 332
614307 -69.57217 45.51109 100.131920377189 187.54072028543 61 16.5954136019498 24.1312716350494 8.66351858211029 8777 332
